title,company,expirence,salary,location,skill,date
Data Scientist Intern Rigbot,rigbot.com,0-1 Yrs,Not disclosed,Not Specified,"['Data Science', 'python', 'R', 'Hadeep', 'Machine Learning', 'SQL']",30+ DAYS AGO
Senio Executive - Data Scientist,NielsenIQ,0-4 Yrs,Not disclosed,Vadodara,"['BPO', 'data analysis', 'Data Science', 'R', 'Data Quality', 'Data Scientist', 'Big Data', 'Data Analytics']",30+ DAYS AGO
Trainee Data Scientists,EinNel Technologies,0-1 Yrs,Not disclosed,Chennai,"['Analytical', 'Python', 'Analytical skills', 'Cloud', 'Mechanical', 'Programming']",30+ DAYS AGO
Data Scientist,Tide Software,0-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Business services', 'Computer science', 'GIT', 'Analytical']",30+ DAYS AGO
Junior Data Scientist,Analytos,0-2 Yrs,Not disclosed,India,"['IT Skills', 'Big Data', 'Text mining', 'deep learning', 'NoSQL', 'RF', 'data science', 'Data research']",30+ DAYS AGO
"Data Scientist,Pan India",IQM Corporation,0-3 Yrs,Not disclosed,Remote,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Tableau', 'Power BI', 'Data Scientist', 'Data Structures']",30+ DAYS AGO
Data Scientist Intern,PAGO Analytics,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad,"['text analytics', 'data mining', 'JMP', 'social media analytics', 'SAS', 'data warehousing', 'debugging', 'SQL']",30+ DAYS AGO
Sr. Analyst - App Dev,Microland,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['No SQL', 'Machine Learning', 'Web Services', 'Artificial Intelligence', 'API', 'ERP', 'CRM', 'Pub - Sub']",30+ DAYS AGO
"Software Engineer, iOS Mobile Apps",Google,5-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Computer science', 'Networking', 'Coding', 'Artificial Intelligence', 'System design', 'Information retrieval', 'Natural language processing', 'Mobile applications']",30+ DAYS AGO
Engineering Manager,Adobe,8-13 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCR","['python', 'java', 'web technologies', 'IT Skills', 'Software Development', 'Testing', 'Machine Learning', 'Cloud']",18 DAYS AGO
Software Engineer - Systems,Mphasis,2-4 Yrs,Not disclosed,Pune,"['Artificial Intelligence', 'Microsoft Azure', 'Machine Learning', 'Azure cloud', 'REST API', 'QnA Web service', 'Power BI', 'Data Factory']",19 DAYS AGO
Research Services Sr Analyst,Capgemini,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Automation', 'Bloomberg', 'Diagnostics', 'Process improvement', 'Social media', 'Artificial Intelligence', 'Market intelligence', 'Machine learning']",24 DAYS AGO
OEM Systems Engineer,Dell,5-10 Yrs,Not disclosed,Mumbai,"['solution selling', 'OEM presales', 'technical presales', 'IT Skills', 'Java', 'Python', 'PHP', 'Software Development']",25 DAYS AGO
Software Engineer 2,Dell,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Keras', 'Python', 'TensorFlow', 'IT Skills', 'Software Development', 'Testing', 'Cloud', 'Oracle']",26 DAYS AGO
AI/ML Compiler Engineer,"Qualcomm Technologies, Inc",2-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Computer science', 'C++', 'C', 'Neural networks', 'Staffing', 'Artificial Intelligence', 'Machine learning', 'Programming']",30+ DAYS AGO
Lead Data Scientist,Societe Generale,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['REST API', 'Machine Learning', 'Python', 'Logistic Regression', 'Data Analysis', 'Random Forests', 'statistical modeling', 'KNN']",9 DAYS AGO
Principal Software Engineer-IT,Dell,9-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['APIs', 'Kafka', 'Microservices', 'Java', 'data scientists', 'Dockers', 'Node', 'AI']",3 DAYS AGO
Brand Sales Specialist- Data & AI (West),IBM,10-15 Yrs,Not disclosed,Mumbai,"['Procurement', 'Client satisfaction', 'Executive', 'Solution selling', 'Business analytics', 'Account management', 'Management', 'Data warehousing']",30+ DAYS AGO
Brand Sales Specialist- Data & AI,IBM,10-15 Yrs,Not disclosed,Mumbai,"['Procurement', 'Client satisfaction', 'Executive', 'Solution selling', 'Business analytics', 'Account management', 'Management', 'Data warehousing']",30+ DAYS AGO
Data & AI Solution Architect,IBM,10-15 Yrs,Not disclosed,Ahmedabad,"['Product management', 'Automation', 'data science', 'PAAS', 'Machine learning', 'Cloud', 'Datastage', 'Technical leadership']",30+ DAYS AGO
Technical Architect - Data & AI,IBM,5-10 Yrs,Not disclosed,Ahmedabad,"['IT Skills', 'Data Science', 'Machine Learning', 'Cloud', 'Technical Architect', 'Automation', 'Technical leadership', 'Manager Technology']",30+ DAYS AGO
Technical Architect - Data & AI,IBM,10-12 Yrs,Not disclosed,Ahmedabad,"['IT Skills', 'Software Development', 'Data Science', 'Machine Learning', 'Cloud', 'Technical Architect', 'Automation', 'Technical leadership']",30+ DAYS AGO
Data & AI Solution Architect,IBM,10-12 Yrs,Not disclosed,Ahmedabad,"['IT Skills', 'Software Development', 'Data Science', 'Machine Learning', 'Cloud', 'Product Management', 'Automation', 'PAAS']",30+ DAYS AGO
Solutions Sales Specialist - Data & AI,IBM,15-17 Yrs,Not disclosed,Mumbai,"['Procurement', 'Solution sales', 'Usage', 'Client satisfaction', 'C', 'Solution selling', 'Senior Executive', 'Business analytics']",30+ DAYS AGO
Brand Sales Specialist- Data & AI (West),IBM,7-10 Yrs,Not disclosed,Mumbai,"['Procurement', 'Client satisfaction', 'Executive', 'Solution selling', 'Business analytics', 'Account management', 'Management', 'Data warehousing']",26 DAYS AGO
Senior Scientist/ NLP/ Machine Learning/ Data Mining Professional,Career Maker,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Java', 'Python', 'Software Development', 'Machine Learning', 'C++', 'R', 'NLP']",17 DAYS AGO
Data Engineer,GANIT BUSINESS SOLUTIONS PRIVATE LIMITED,0-3 Yrs,"5,00,000 - 15,00,000 PA.","Chennai, Bangalore/Bengaluru","['IT Skills', 'Python', 'Cloud', 'Big Data', 'hive', 'scala', 'Cloud Services', 'airflow']",12 DAYS AGO
Associate Technical Architect - Java/J2EE,Squareroot Consulting Pvt Ltd.,10-20 Yrs,Not disclosed,Bangalore/Bengaluru,"['Design Patterns', 'Solution Designing', 'Artificial Intelligence', 'WCS', 'OOAD', 'OOPS', 'Natural Language Processing', 'Object Oriented Design']",
Requirement For Assistant Professor in Bisha University Saudi Arabia.,Alhind Tours And Travels,2-7 Yrs,Not disclosed,"Saudi Arabia, Delhi / NCR","['Cyber Security', 'Nursing', 'Software Engineering', 'Artificial Intelligence', 'Respiratory', 'Laboratory', 'English Language', 'Respiratory Therapy']",2 DAYS AGO
Java Back End Developer,Adecco India Private Limited,2-4 Yrs,"5,00,000 - 13,00,000 PA.","Hyderabad/Secunderabad
(WFH during Covid)","['java j2ee Developer', 'Scrum Agile Development Methodology', 'Microservices', 'IT Skills', 'Java', 'J2EE', 'Python', 'Software Development']",2 DAYS AGO
Co-Founder/Chief Technology Officer - Full Stack Development,Benovymed Healthcare,2-7 Yrs,Not disclosed,"Gurgaon/Gurugram, Delhi / NCR","['Product Development', 'Full Stack Development', 'Software engineering', 'IT Skills', 'Java', 'Python', 'PHP', 'Testing']",13 DAYS AGO
IT Recruiter Contract Staffing,Indihire HR Consultants Private Limited,1-6 Yrs,Not disclosed,"New Delhi, Hyderabad/Secunderabad, Bangalore/Bengaluru","['Contract Staffing', 'IT Staffing', 'IT Recruitment', 'Screening', 'Recruitment and Staffing', 'Social Networking', 'Artificial Intelligence', 'Sourcing']",4 DAYS AGO
AGM Insights analytics,Kochar Infotech Limited,6-9 Yrs,"10,00,000 - 19,00,000 PA.","Gurgaon/Gurugram, Delhi / NCR","['Data Science', 'Data Visualizations', 'artificial intelligence']",13 DAYS AGO
Key Accounts Manager - Corporate Sales (Shiksha.com),Info Edge India,4-8 Yrs,Not disclosed,Chennai,"['Key Accounts', 'Digital Campaigns', 'Corporate Sales', 'Monetization', 'Business Solutions', 'Account Mining', 'Artificial Intelligence', 'Account Management']",9 DAYS AGO
Key Accounts Manager - Corporate Sales (Shiksha.com),Info Edge India,4-8 Yrs,Not disclosed,Kolkata,"['Key Accounts', 'Digital Campaigns', 'Corporate Sales', 'Monetization', 'Business Solutions', 'Account Mining', 'Artificial Intelligence', 'Account Management']",9 DAYS AGO
Associate - Presales - IIM/ ISB/ MDI/ FMS,AlgonoX Technologies,2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,"['RPA', 'Artificial Intelligence', 'Presales', 'Machine Learning', 'written', 'oral communication', 'IT Skills', 'Bid Management']",29 DAYS AGO
Associate Vice President - Business Operations (Servicing),Info Edge India,5-8 Yrs,Not disclosed,Noida,"['Customer Service', 'Escalations', 'Business Operations', 'Escalation Management', 'Upselling', 'B2C Sales', 'Artificial Intelligence', 'Customer Retention']",9 DAYS AGO
Opening with an Private Bank - Data Engineer (Data Science),Value Find,4-8 Yrs,Not disclosed,New Delhi,"['Data Science', 'Data Engineering', 'Data Analysis', 'Social Media', 'Artificial Intelligence', 'Natural Language Processing', 'Big Data', 'Data Mining']",30+ DAYS AGO
Senior Technical Lead- Research,Micron Tech,15-20 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Systems design', 'digital designs', 'signal processing', 'Artificial Intelligence', 'Computer Science', 'Electronics', 'Technical Leadership']",10 DAYS AGO
Hiring Data Engineer (Decision Science Unit) With a Leading Bank,SKILLVENTORY,4-8 Yrs,Not disclosed,New Delhi,"['Social Media', 'Artificial Intelligence', 'Natural Language Processing', 'Problem Solving', 'Data Analysis', 'Big Data', 'Data Mining', 'Data Architecture']",30+ DAYS AGO
Data Analytic Engineer For leading NBFC,SKILLVENTORY,3-8 Yrs,Not disclosed,Pune,"['Data Science', 'Use Cases', 'Artificial Intelligence', 'Problem Solving', 'Data Analysis', 'Senior Management', 'Deep Learning', 'Analytics']",20 DAYS AGO
Product Engineer - Big Data/Hadoop,Boolean Staffing & Recruitment Solutions Pvt Ltd,4-7 Yrs,Not disclosed,India,"['Big data technologies', 'HDInsight', 'Cloudera', 'EMR', 'Azure', 'Data', 'DWDB', 'HBase']",18 DAYS AGO
Data Engineer/Lead Data Engineer - Big Data,iMindYourBusiness,4-9 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Airflow', 'Big Data', 'SQL', 'IT Skills', 'Java', 'Python', 'Cloud', 'Data Pipeline']",25 DAYS AGO
Senior Data Scientist /Senior Software Engineer,Terawe Technologies Pvt. Ltd.,6-10 Yrs,Not disclosed,"Kochi/Cochin, Hyderabad/Secunderabad, Bangalore/Bengaluru
(WFH during Covid)","['Pytorch', 'Tensorflow', 'Data Science', 'NLP', 'Artificial Neural Networks', 'Keras', 'Data Modeling', 'Spacy']",30+ DAYS AGO
Lead - Data Analyst / Scientist,Axim Technologies,12-14 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'Power BI', 'Qlik', 'Data scientist', 'AWS Redshift', 'SAAS', 'R Language', 'Lead Data Scientist']",30+ DAYS AGO
"Analyst - AI/RPA, Lending, Big Data and Analytics",Cedar Consulting,3-4 Yrs,Not disclosed,Mumbai,"['Primary research', 'Analytical', 'Consulting', 'Management consulting', 'Banking', 'Manager Technology', 'Research', 'Secondary research']",30+ DAYS AGO
It Business System Analyst(Female),QWEEN NETWORK LLP,5-7 Yrs,"12,00,000 - 16,00,000 PA.","Navi Mumbai, Bangalore/Bengaluru","['Artificial Intelligence', 'Banking Software', 'Python', 'CSS', 'Django', 'Javascript', 'MongoDB', 'HTML']",2 DAYS AGO
Power Bi Analyst,Dell,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Power BI', 'SSRS', 'SSIS', 'IT Skills', 'Python', 'Javascript', 'Artificial Intelligence', 'Data Analysis']",25 DAYS AGO
Data Science Lead,Continuum Global,4-6 Yrs,Not disclosed,Gurgaon/Gurugram,"['Data Science', 'Artificial Intelligence', 'Data Analysis', 'Tableau', 'Data Modeling', 'Machine Learning', 'Statistical Analysis', 'Python']",30+ DAYS AGO
AI-ML Lead,Technossus Software Services Pvt. Ltd,9-14 Yrs,"15,00,000 - 27,50,000 PA.","Mohali/SAS Nagar, Chandigarh, Pune
(WFH during Covid)","['data science', 'Artificial Intelligence', 'machine learning', 'IT Skills', 'Python', 'AWS', 'Azure', 'analytics']",25 DAYS AGO
Account Development Representative,iMerit Technology Services,0-4 Yrs,Not disclosed,Kolkata,"['IT Skills', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Salesforce', 'Sales', 'Time management', 'Account development']",30+ DAYS AGO
Assistant Professor,JOSEPH SRI HARSHA & MARY INDRAJA EDUCATIONAL SOCIETY,0-5 Yrs,"2,00,000 - 4,00,000 PA.","Hyderabad/Secunderabad
(WFH during Covid)","['Teaching', 'mtech', 'assistant professor', 'cse graduate', 'btech', 'Cyber Security', 'cse engineer', 'Artificial Intelligence']",29 DAYS AGO
IOS Developer - Fresher,Tuple Technologies,0-2 Yrs,Not disclosed,Noida,"['Performance tuning', 'continuous integration', 'GIT', 'Web technologies', 'big data analytics', 'Artificial Intelligence', 'Mobile phones', 'Animation']",30+ DAYS AGO
Tutor (External Contractor) - Java Programming Tutor,Udacity,0-5 Yrs,Not disclosed,Remote,"['Java Programming', 'Java', 'Object Oriented Programming', 'Java Application Deployment', 'IT Skills', 'Tutor', 'Cloud computing', 'Application deployment']",30+ DAYS AGO
Associate - Student Success,upGrad,0-3 Yrs,Not disclosed,Mumbai,"['MS Office suite', 'Excel', 'Artificial Intelligence', 'Finance', 'Machine learning', 'Manager Technology', 'Database', 'Infrastructure']",30+ DAYS AGO
Opportunity For B.Tech / B.E Fresher - KeyPoint Technologies,KeyPoint Technologies India Private limited,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Python', 'Java', 'AI', 'IT Skills', 'AI/ML', 'Artificial Intelligence', 'Programming', 'Bot development']",30+ DAYS AGO
Presales Specialist,Commutech Associates,0-4 Yrs,Not disclosed,Mohali,"['Bidding', 'Sales', 'Artificial Intelligence', 'Cloud', 'Content writing', 'MS Word', 'Sales process', 'Subject Matter Expert']",30+ DAYS AGO
Proposal Writer,Commutech Associates,0-2 Yrs,Not disclosed,Mohali,"['BPO', 'customer service', 'Administration', 'Adobe Acrobat', 'Excel', 'Sales', 'Switchgear', 'Technical writing']",30+ DAYS AGO
Content Writer / Provider,IncBit Integrated Systems Pvt. Ltd.,0-1 Yrs,Not disclosed,Delhi,"['data science', 'Artificial Intelligence', 'Machine learning', 'Research', 'IOS', 'Android']",30+ DAYS AGO
Python Developer,Wavelabs Technologies Private Limited,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Flask', 'CI / CD', 'docker', 'Python', 'AWS', 'Django', 'AKS', 'Git']",30+ DAYS AGO
Operation Coordinator Internship,Dewi,0-1 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Operations Coordinator', 'Social media', 'Artificial Intelligence', 'Machine learning', 'Customer support', 'Facility management', 'Internship']",30+ DAYS AGO
Operation Coordinator,Dewi,0-3 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Field operations', 'Excel', 'Operations Coordinator', 'Artificial Intelligence', 'Machine learning', 'Facility management', 'Monitoring']",30+ DAYS AGO
Human Resource Internship,Dewi,0-1 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Artificial Intelligence', 'Machine learning', 'Employee engagement', 'Manager Technology', 'Facility management', 'Internship', 'Monitoring']",30+ DAYS AGO
Digital Marketing Intern,Dewi,0-1 Yrs,Not disclosed,Gurgaon,"['Social media marketing', 'Artificial Intelligence', 'Machine learning', 'Google AdWords', 'Content writing', 'SEO', 'MS Office', 'Internship']",30+ DAYS AGO
Background Verification Internship,Dewi,0-1 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Service level', 'MIS', 'Artificial Intelligence', 'Machine learning', 'Client relationship', 'Facility management', 'Internship']",30+ DAYS AGO
Direct Sales Executive,Dewi,0-2 Yrs,Not disclosed,Gurgaon,"['Business administration', 'Hospitality', 'Artificial Intelligence', 'Machine learning', 'Direct Sales Executive', 'Manager Technology', 'Computer application', 'Facility management']",30+ DAYS AGO
Studio/Video Control Specialist,Wavelabs,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Photoshop', 'Communication', 'Managed services', 'Control Room Operator', 'Artificial Intelligence', 'Machine learning', 'Cloud', 'Agile']",30+ DAYS AGO
Sales / Marketing Executive,Healthcoco,0-2 Yrs,Not disclosed,Nagpur,"['Backend', 'Executive Sales & Marketing', 'Manager Quality Assurance', 'Artificial Intelligence', 'Machine learning', 'Healthcare', 'Wellness', 'Customer support']",30+ DAYS AGO
NLP Developer,Busigence Technologies,0-4 Yrs,Not disclosed,remote,"['IT Skills', 'Python', 'deep learning', 'data science', 'Artificial Intelligence', 'Machine learning', 'HTTP', 'Natural language processing']",30+ DAYS AGO
Kafka Developer,Busigence Technologies,0-3 Yrs,Not disclosed,remote,"['IT Skills', 'Java', 'Data Science', 'AWS', 'French', 'Data management', 'Artificial Intelligence', 'Machine learning']",30+ DAYS AGO
Project Manager,Codeflies Technologies Pvt. Ltd,0-3 Yrs,Not disclosed,Noida,"['Sales', 'Ui', 'Artificial Intelligence', 'Hr', 'Virtual Reality', 'Marketing']",30+ DAYS AGO
Operation Coordinator Internship,DEWII,0-2 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Operations Coordinator', 'Artificial Intelligence', 'Machine learning', 'Manager Technology', 'Customer support', 'Facility management', 'Internship']",30+ DAYS AGO
Background Verification Internship,DEWII,0-1 Yrs,Not disclosed,Gurgaon,"['Hospitality', 'Service level', 'MIS', 'Artificial Intelligence', 'Machine learning', 'Manager Technology', 'Facility management', 'Internship']",30+ DAYS AGO
Python Developer Trainee,CoreStack,0-1 Yrs,Not disclosed,Chennai,"['Python', 'IT Skills', 'Machine Learning', 'Artificial Intelligence', 'Cloud', 'Cloud Computing', 'Open Source', 'Financial Services']",30+ DAYS AGO
IT - Trainee,Vee Technologies,0-1 Yrs,Not disclosed,Remote,"['C++', 'Interpersonal skills', 'IT Trainee', 'Coding', 'Artificial Intelligence', 'Debugging', 'PHP', 'SQL']",30+ DAYS AGO
New Associate-Healthcare Billing,Accenture,0-1 Yrs,Not disclosed,Chennai,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'Automation', 'Reconciliation', 'Billing', 'Consulting', 'Healthcare']",24 DAYS AGO
Community Moderator (External Contractor),Udacity,0-3 Yrs,Not disclosed,remote,"['customer service', 'Technical training', 'Cloud computing', 'data science', 'Artificial Intelligence', 'Machine learning', 'Representative', 'digital transformation']",24 DAYS AGO
Orchestration Developer,Wavelabs,0-0 Yrs,Not disclosed,Hyderabad,"['Jenkins', 'Python', 'GitHub', 'CI / CD', 'gRPC framework', 'AWX', 'Ansible', 'Linux']",30+ DAYS AGO
MEAN Stack Developer,Wavelabs,0-0 Yrs,Not disclosed,Hyderabad,"['Architecture', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Agile', 'Javascript', 'Manager Technology', 'MongoDB']",30+ DAYS AGO
New Associate-Augmented Insights,Accenture,0-1 Yrs,Not disclosed,Gurgaon/Gurugram,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'Publishing', 'Architecture', 'Consulting', 'Client relationship', 'professional services']",25 DAYS AGO
Oracle Fusion Technical Consultant,Proso AI Technologies Ltd,0-2 Yrs,"3,00,000 - 6,00,000 PA.",Noida,"['Oracle Fusion HCM', 'Oracle', 'SQL', 'BI Publisher', 'ERP', 'excel', 'IT Skills', 'user support']",25 DAYS AGO
